id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2294547,Bibliography,The Journal of Negro Education,1962,10.2307/2294547,article,misc,jstor,,1962-01-01,1,31,http://www.jstor.org/stable/2294547,Dorothy B. Porter,Journal of Negro Education,eng,51,64,,africa; negro education; intergroup relations; negro digest; west african; interracial review; negro history; sierra leone; summer; african review,8719,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3211187,Front Matter,The Journal of Negro Education,2003,10.2307/3211187,article,misc,jstor,,2003-10-01,4,72,http://www.jstor.org/stable/3211187,,Journal of Negro Education,eng,,,,negro education; velma lapoint; howard university; commercialism; education howard; socialization contexts; terms expiring; black people; editorial advisory; education howard university,1478,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966996,"Social Class, Ethnicity and Academic Achievement: A Cross-Cultural Approach",The Journal of Negro Education,1972,10.2307/2966996,article,research-article,jstor,,1972-07-01,3,41,http://www.jstor.org/stable/2966996,Erwin H. Epstein,Journal of Negro Education,eng,202,215,,achievement; ethnic; social; ethnic groups; academic achievement; differences; ethnic differences; children; class ethnicity; cultural,7797,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668143,TRIO: The Unwritten Legacy,The Journal of Negro Education,1998,10.2307/2668143,article,research-article,jstor,,1998-10-01,4,67,http://www.jstor.org/stable/2668143,Carolyne J. White; Noreen Sakiestewa; Clarence Shelley,Journal of Negro Education,eng,444,454,,upward bound; dissertation abstracts; abstracts international; dissertation abstracts international; students; bound program; program; upward bound program; educational; carolyne,7813,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668129,Review Article,The Journal of Negro Education,1999,10.2307/2668129,article,book-review,jstor,,1999-04-01,2,68,http://www.jstor.org/stable/2668129,"Jessica E. Stephens; J. John Harris <suffix>III</suffix>; M. Christopher Brown, <suffix>II</suffix>",Journal of Negro Education,eng,238,239,,desegregation; collegiate desegregation; education; higher; black colleges; define collegiate; viewing desegregation; define collegiate desegregation; jure segregation; compliance,1169,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341105,"""Cool Posing"" on Campus: A Qualitative Study of Masculinities and Gender Expression among Black Men at a Private Research Institution",The Journal of Negro Education,2011,10.2307/41341105,article,research-article,jstor,,2011-01-01,1,80,http://www.jstor.org/stable/41341105,Frank Harris <suffix>III</suffix>; Robert T. Palmer; Laura E. Struve,Journal of Negro Education,eng,47,62,,masculinities; black men; college; participants; student; gender; conceptualizations; negro education; african; college men,9826,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967317,Review Article,The Journal of Negro Education,1996,10.2307/2967317,article,book-review,jstor,,1996-04-01,2,65,http://www.jstor.org/stable/2967317,Nah Dove; Mwalimu Shujaa,Journal of Negro Education,eng,240,241,,desegregation; school desegregation; african; beyond desegregation; schooling; american; education; desegregation efforts; vanessa siddle; african centered,1072,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295049,Recent Cross-Ethnic Research on the Adolescent,The Journal of Negro Education,1979,10.2307/2295049,article,research-article,jstor,,1979-07-01,3,48,http://www.jstor.org/stable/2295049,Sandra N. Smith,Journal of Negro Education,eng,306,323,,achievement; students; black students; negro education; whites; blacks; phd dissertation; unpublished phd; white students; occupational,7573,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295413,Profile of an Independent Black Institution: African-Centered Education at Work,The Journal of Negro Education,1992,10.2307/2295413,article,research-article,jstor,,1992-04-01,2,61,http://www.jstor.org/stable/2295413,Carol D. Lee,Journal of Negro Education,eng,160,177,,african; african centered; negro education; schools; centered pedagogy; children; teachers; american; karenga; independent,7634,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.81.4.0396,"Power, Protest, and the Public Schools: Jewish and African American Struggles in New York City",The Journal of Negro Education,2012,10.7709/jnegroeducation.81.4.0396,article,book-review,jstor,,2012-10-01,4,81,http://www.jstor.org/stable/10.7709/jnegroeducation.81.4.0396,Jeremy Williams; Melissa F. Weiner,Journal of Negro Education,en,396,398,,hzv dqg; odfn ljk; african; rrg odfn; dqg blacks; rrg odfn ljk; jewish; american; hzv dqg blacks; odfn klvwru,1503,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034570,"Historically Black Colleges and Universities: Honoring the Past, Engaging the Present, Touching the Future",The Journal of Negro Education,2007,10.2307/40034570,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034570,Walter R. Allen; Joseph O. Jewell; Kimberly A. Griffin; De'Sha S. Wolf,Journal of Negro Education,eng,263,280,,students; black students; black colleges; education; institutions; allen jewell; jewell; historically black; african; universities,11382,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294235,Defining Racial Imbalance in Public Educational Institutions,The Journal of Negro Education,1968,10.2307/2294235,article,research-article,jstor,,1968-04-01,2,37,http://www.jstor.org/stable/2294235,James Bolner,Journal of Negro Education,eng,114,126,,racial imbalance; school; nonwhite; schools; nonwhites; puerto rican; cent nonwhites; segregation; education; cert denied,6350,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034548,Front Matter,The Journal of Negro Education,2007,10.2307/40034548,article,misc,jstor,,2007-04-01,2,76,http://www.jstor.org/stable/40034548,,Journal of Negro Education,eng,,,,howard university; education; negro education; education howard; michael guilbault; term expiring; education howard university; black people; editorial advisory; school,1339,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293799,Bibliography,The Journal of Negro Education,1958,10.2307/2293799,article,misc,jstor,,1958-10-01,4,27,http://www.jstor.org/stable/2293799,Dorothy B. Porter; Dolores C. Leffall,Journal of Negro Education,eng,505,518,,africa; phylon; negro history; negro education; interracial review; history bulletin; spring; ame church; nigeria; west african,8220,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967187,Desegregation of Gifted Educational Programs: The Impact of Brown on Underachieving Children of Color,The Journal of Negro Education,1994,10.2307/2967187,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967187,Donna Y. Ford; Karen S. Webb,Journal of Negro Education,eng,358,375,,gifted; gifted students; gifted programs; education; gifted education; african; negro education; underachievement; giftedness; american students,8235,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3211228,Front Matter,The Journal of Negro Education,2002,10.2307/3211228,article,misc,jstor,,2002-07-01,3,71,http://www.jstor.org/stable/3211228,,Journal of Negro Education,eng,,,,negro education; howard university; juvenile justice; education howard; editorial advisory; advisory board; abstracts; black people; kearse brookins; issues incident,1535,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034571,Securing the Right to Learn: The Quest for an Empowering Curriculum for African American Citizens,The Journal of Negro Education,2007,10.2307/40034571,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034571,Linda Darling-Hammond; Joy Ann Williamson; Maria E. Hyler,Journal of Negro Education,eng,281,296,,education; students; curriculum; schools; teachers; blacks; negro education; luther burbank; african; black students,10627,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.85.3.0194,Why We Can’t Wait: (Re)Examining the Opportunities and Challenges for Black Women and Girls in Education <em>(Guest Editorial)</em>,The Journal of Negro Education,2016,10.7709/jnegroeducation.85.3.0194,article,research-article,jstor,,2016-01-01,3,85,http://www.jstor.org/stable/10.7709/jnegroeducation.85.3.0194,Lori D. Patton; Kimberlé Crenshaw; Chayla Haynes; Terri N. Watson,Journal of Negro Education,en,194,198,,black women; black girls; women and girls; education; negro education; experiences; black feminist; black undergraduate; undergraduate women; invisibility,5895,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0231,Ferguson and Beyond: A Descriptive Epidemiological Study Using Geospatial Analysis,The Journal of Negro Education,2015,10.7709/jnegroeducation.84.3.0231,article,research-article,jstor,,2015-01-01,3,84,http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0231,Brittni D. Jones; Kelly M. Harris; William F. Tate,Journal of Negro Education,en,231,253,,segregation; ferguson; louis city; region; negro education; segregation regime; health; louis region; blacks; racial,11027,23,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966937,Black Educators in Louisiana-A Question of Survival,The Journal of Negro Education,1974,10.2307/2966937,article,research-article,jstor,,1974-01-01,1,43,http://www.jstor.org/stable/2966937,Johnny S. Butler,Journal of Negro Education,eng,9,24,,black teachers; desegregation; black educators; black principals; principals; louisiana; blacks; school; negro education; desegregation began,6387,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.88.2.0114,Does Resilience Mediate the Link between Depression and Internet Addiction among African American University Students?,The Journal of Negro Education,2019,10.7709/jnegroeducation.88.2.0114,article,research-article,jstor,,2019-04-01,2,88,http://www.jstor.org/stable/10.7709/jnegroeducation.88.2.0114,Seok Won Jin; Tiffanie-Victoria Jones; Yeonggeul Lee,Journal of Negro Education,eng,114,129,,internet addiction; resilience; depression; internet use; students; addiction among; university students; problematic internet; internet addiction among; african,8240,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295486,Objective News and Other Myths: The Poisoning of Young Black Minds,The Journal of Negro Education,1991,10.2307/2295486,article,research-article,jstor,,1991-07-01,3,60,http://www.jstor.org/stable/2295486,Kirk A. Johnson,Journal of Negro Education,eng,328,341,,television; negro education; news coverage; racial; blacks; youngsters; media outlets; black community; students; children,6938,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4129606,"School Desegregation under Brown: The Role of Court Master, Guidelines and Experiences",The Journal of Negro Education,2004,10.2307/4129606,article,research-article,jstor,,2004-07-01,3,73,http://www.jstor.org/stable/4129606,Eugene E. Eubanks,Journal of Negro Education,eng,209,217,,desegregation; minority; master; remedial plan; court master; district; rockford; school; students; community,5407,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293325,Bibliography,The Journal of Negro Education,1957,10.2307/2293325,article,misc,jstor,,1957-01-01,1,26,http://www.jstor.org/stable/2293325,,Journal of Negro Education,eng,41,55,,negro education; desegregation; africa; belgian congo; west african; american academy; summer; educational desegregation; review; african review,8635,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.84.4.0564,Black Men’s Perceptions of Sense of Belonging with Faculty Members in Community Colleges,The Journal of Negro Education,2015,10.7709/jnegroeducation.84.4.0564,article,research-article,jstor,,2015-01-01,4,84,http://www.jstor.org/stable/10.7709/jnegroeducation.84.4.0564,Christopher B. Newman; J. Luke Wood; Frank Harris III,Journal of Negro Education,en,564,577,,faculty; students; faculty members; belonging; perceptions; black men; students perceptions; belonging with faculty; racial; college,16684,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.81.2.0107,Busting the Myth: Understanding Endowment Management at Public Historically Black Colleges and Universities,The Journal of Negro Education,2012,10.7709/jnegroeducation.81.2.0107,article,research-article,jstor,,2012-04-01,2,81,http://www.jstor.org/stable/10.7709/jnegroeducation.81.2.0107,Noah D. Drezner; Anubha Gupta,Journal of Negro Education,en,107,120,,per fte; endowment; black colleges; public hbcus; endowment assets; gasman; education; negro education; institutions; public pwis,7013,14,unigrams; bigrams; trigrams
